Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
11272,9.290284035217804,0.0,2.7560689090634814E11,1668073.9575889711
11273,9.298608073268904,0.0,2.809403500263792E11,1697628.334659905
11274,9.305419631329052,0.0,2.853814135659784E11,1727177.3173767838
11275,9.31212877323463,0.0,2.898243257201429E11,1756746.2156789657
11276,9.318739048499609,0.0,2.942694088055587E11,1786334.0049898915
11277,9.325251207579626,0.0,2.9871517316827075E11,1815928.378743196
11278,9.327825666898569,0.0,3.004911911321266E11,1845517.511838577
11279,7.104699783463774,0.0,1.7976427806513171E9,59921.420263079395
11280,7.28084441260687,0.0,2.696796771270261E9,89893.21485356815
11281,7.405763711519199,0.0,3.595569245696587E9,119852.29661540956
11282,7.502612873472732,0.0,4.493832972963528E9,149794.41868546896
11283,7.706781983665357,0.0,7.190949904143089E9,119852.29661540956
11284,7.803633646974539,0.0,8.987482008901646E9,149794.41868546896
11285,7.882757681129625,0.0,1.078355992245209E10,179727.2251413167
11286,7.949668677101039,0.0,1.2579785217531754E10,209654.91132532703
11287,8.007634865023121,0.0,1.4376046817361618E10,239583.5441073247
11288,8.05873587074642,0.0,1.61711364206244E10,269498.9876027479
11289,8.104434528088893,0.0,1.7965497530489613E10,299399.9335877605
11290,8.058840238818092,0.0,1.617502308067144E10,179727.2251413167
11291,8.12576573939266,0.0,1.8869938463133743E10,209654.91132532703
11292,8.183741908035529,0.0,2.1564863665972816E10,239583.5441073247
11293,8.234844828803961,0.0,2.4257704110645157E10,269498.9876027479
11294,8.280546131531139,0.0,2.694952083367526E10,299399.9335877605
11295,8.321898782082002,0.0,2.9641743455710243E10,329305.7276075995
11296,8.359654215186504,0.0,3.2333984009958477E10,359215.375957001
11297,8.394387182819925,0.0,3.5026135657806854E10,389123.22591643076
11298,8.426542439101874,0.0,3.7717901093955574E10,419021.97717439686
11299,8.456472019529231,0.0,4.040890954874839E10,448906.5116228727
11300,8.30870660852891,0.0,2.8754879767013805E10,239583.5441073247
11301,8.359811891793019,0.0,3.234572545352737E10,269498.9876027479
11302,8.405515802148734,0.0,3.593526543085362E10,299399.9335877605
11303,8.446871447899436,0.0,3.95254250262316E10,329305.7276075995
11304,8.48462647250852,0.0,4.311532014299981E10,359215.375957001
11305,8.519358354120435,0.0,4.670501709267249E10,389123.22591643076
11306,8.551514630544174,0.0,5.029442501114698E10,419021.97717439686
11307,8.58144760254992,0.0,5.3883134628110466E10,448906.5116228727
11308,8.609444634921589,0.0,5.747115379096386E10,478779.94224427996
11309,8.63574264628452,0.0,6.105875668128196E10,508648.46720635856
11310,8.660536450837522,0.0,6.46460194763614E10,538516.5037271358
11311,8.683989531429889,0.0,6.8233067404315E10,568386.9106746292
11312,8.706237981522515,0.0,7.181966418600648E10,598255.7591277196
11313,8.502468700832598,0.0,4.492352880161339E10,299399.9335877605
11314,8.543826348150567,0.0,4.941190030873245E10,329305.7276075995
11315,8.581580846068738,0.0,5.389966877304514E10,359215.375957001
11316,8.61631120052321,0.0,5.838704411409562E10,389123.22591643076
11317,8.648467002260734,0.0,6.2874178941701965E10,419021.97717439686
11318,8.67840154504808,0.0,6.736074825856542E10,448906.5116228727
11319,8.706401239841002,0.0,7.18466674642609E10,478779.94224427996
11320,8.73270170241701,0.0,7.63320841470248E10,508648.46720635856
11321,8.752646486315093,0.0,7.991934694210425E10,538516.5037271358
11322,8.771714273515638,0.0,8.350639487005786E10,568386.9106746292
11323,8.78997772734015,0.0,8.709299165174934E10,598255.7591277196
11324,8.807501827673441,0.0,9.067912663891724E10,628120.7778294589
11325,8.82434164869555,0.0,9.426428296391791E10,657975.4792400339
11326,8.840548830385279,0.0,9.784854407679488E10,687821.1380808796
11327,8.856169994614877,0.0,1.014321309665223E11,717660.4535647728
11328,8.871246636344312,0.0,1.0501521069418275E11,747495.3624825168
11329,8.609632670569503,0.0,5.74960423812774E10,359215.375957001
11330,8.64227020163735,0.0,6.198341772232787E10,389123.22591643076
11331,8.672623937648453,0.0,6.647055254993422E10,419021.97717439686
11332,8.70099060873125,0.0,7.095712186679768E10,448906.5116228727
11333,8.727613773962984,0.0,7.544304107249316E10,478779.94224427996
11334,8.752695993050569,0.0,7.992845775525706E10,508648.46720635856
11335,8.771762771129081,0.0,8.351572055033652E10,538516.5037271358
11336,8.790026477287991,0.0,8.710276847829013E10,568386.9106746292
11337,8.8075508612366,0.0,9.068936525998161E10,598255.7591277196
11338,8.824393325840038,0.0,9.42755002471495E10,628120.7778294589
11339,8.840602587531567,0.0,9.786065657215018E10,657975.4792400339
11340,8.856224739054138,0.0,1.0144491768502715E11,687821.1380808796
11341,8.871301610163162,0.0,1.0502850457475456E11,717660.4535647728
11342,8.885870560811096,0.0,1.0861158430241502E11,747495.3624825168
11343,8.899963895834317,0.0,1.121939657452795E11,777323.704893708
11344,8.91361159808382,0.0,1.1577564702919968E11,807146.4271983264
11345,8.926841734611573,0.0,1.1935685532604184E11,836965.7971364551
11346,8.939679158615666,0.0,1.2293762143453253E11,866781.4677001397
11347,8.95214558936674,0.0,1.2651768912671716E11,896590.8797058557
11348,8.684217003141733,0.0,6.8268815441648E10,419021.97717439686
11349,8.711859746934357,0.0,7.275538475851147E10,448906.5116228727
11350,8.737844173125106,0.0,7.724130396420695E10,478779.94224427996
11351,8.76235862196569,0.0,8.172672064697086E10,508648.46720635856
11352,8.78101474873706,0.0,8.531398344205031E10,538516.5037271358
11353,8.798901307970056,0.0,8.890103137000392E10,568386.9106746292
11354,8.816078131610684,0.0,9.24876281516954E10,598255.7591277196
11355,8.832599273217165,0.0,9.60737631388633E10,628120.7778294589
11356,8.848510627621323,0.0,9.965891946386397E10,657975.4792400339
11357,8.86385581173979,0.0,1.0324318057674094E11,687821.1380808796
11358,8.878674507082124,0.0,1.0682676746646835E11,717660.4535647728
11359,8.89300221298346,0.0,1.1040984719412881E11,747495.3624825168
11360,8.906869633310908,0.0,1.1399222863699329E11,777323.704893708
11361,8.920305334768003,0.0,1.1757390992091347E11,807146.4271983264
11362,8.933336125108204,0.0,1.2115511821775563E11,836965.7971364551
11363,8.945985755728426,0.0,1.2473588432624632E11,866781.4677001397
11364,8.958274982207213,0.0,1.2831595201843095E11,896590.8797058557
11365,8.97022353308772,0.0,1.3189526798446162E11,926393.8081326884
11366,8.981849229191775,0.0,1.3547367859615616E11,956188.6670380783
11367,8.99316859035153,0.0,1.390510579043265E11,985976.6163716943
11368,9.004197519853768,0.0,1.426274898829904E11,1015758.9911617374
11369,9.014950246686613,0.0,1.4620289687223154E11,1045534.2041141881
11370,9.025440482564957,0.0,1.497773786188777E11,1075299.1596771032
11371,9.035680418259853,0.0,1.533508446559814E11,1105051.6972543714
11372,9.045681819547164,0.0,1.5692335503220422E11,1134793.6883306943
11373,9.055455965054245,0.0,1.6049508649346045E11,1164529.6292745434
11374,9.065012668267691,0.0,1.640659490143156E11,1194257.6270058788
11375,7.104674449667328,0.0,1.797537921297904E9,59917.924300198116
11376,7.280831765736094,0.0,2.696718240266642E9,89890.60313442306
11377,7.405740932244612,0.0,3.5953806584465017E9,119846.01572747837
11378,7.502595097026239,0.0,4.493649035938119E9,149788.29581787734
11379,7.70674883572817,0.0,7.190401068425271E9,119846.01572747837
11380,7.803607628774795,0.0,8.986943592304321E9,149788.29581787734
11381,7.882743425741843,0.0,1.0783205965672878E10,179724.75588712387
11382,7.949686126499374,0.0,1.2580290667971058E10,209671.24199137886
11383,8.007674439873766,0.0,1.4377356888023901E10,239618.00087542305
11384,8.058778773350067,0.0,1.6172733997671093E10,269538.8770542579
11385,8.104483473279254,0.0,1.796752236677247E10,299449.97284579475
11386,8.058853146509417,0.0,1.6175503827142126E10,179724.75588712387
11387,8.125802871823359,0.0,1.8871551924608437E10,209671.24199137886
11388,8.18379244026148,0.0,2.1567372989064888E10,239618.00087542305
11389,8.234899452584619,0.0,2.4260755340553307E10,269538.8770542579
11390,8.280606496568682,0.0,2.6953266963950832E10,299449.97284579475
11391,8.321964845854,0.0,2.9646252830305912E10,329363.6192578039
11392,8.35971968152384,0.0,3.2338858466103447E10,359277.5306768135
11393,8.39445145716798,0.0,3.503131981562243E10,389191.4040110538
11394,8.426609954277534,0.0,3.772376515993274E10,419101.14937386295
11395,8.456547560405811,0.0,4.041593886515984E10,449002.9908577572
11396,8.308771078101438,0.0,2.8759148654932903E10,239618.00087542305
11397,8.359881533331283,0.0,3.2350912692346382E10,269538.8770542579
11398,8.405591509757388,0.0,3.59415303347106E10,299449.97284579475
11399,8.44695168470144,0.0,3.953272811280677E10,329363.6192578039
11400,8.484705909311307,0.0,4.312320709614878E10,359277.5306768135
11401,8.519435802661818,0.0,4.6713346837045555E10,389191.4040110538
11402,8.551593151117117,0.0,5.0303519090487724E10,419101.14937386295
11403,8.581531561659906,0.0,5.38935524956148E10,449002.9908577572
11404,8.609536175621328,0.0,5.748326886537066E10,478898.70761500706
11405,8.63584130969676,0.0,6.10726296558863E10,508790.50840593287
11406,8.654569208816751,0.0,6.376385126575812E10,538680.1015542417
11407,8.672520919636238,0.0,6.645478707286465E10,568567.3993728068
11408,8.689757410635828,0.0,6.914531842328062E10,598450.0876373004
11409,8.447008541006188,0.0,3.9537903942942856E10,299449.97284579475
11410,8.484765270046367,0.0,4.3129101721039024E10,329363.6192578039
11411,8.519493755061594,0.0,4.6719580704381035E10,359277.5306768135
11412,8.551646687037303,0.0,5.030972044527781E10,389191.4040110538
11413,8.581582650335392,0.0,5.389989269871998E10,419101.14937386295
11414,8.60958646906113,0.0,5.748992610384705E10,449002.9908577572
11415,8.635891175730483,0.0,6.107964247360291E10,478898.70761500706
11416,8.660690829207704,0.0,6.466900326411855E10,508790.50840593287
11417,8.678398170625,0.0,6.736022487399037E10,538680.1015542417
11418,8.695409958942372,0.0,7.005116068109691E10,568567.3993728068
11419,8.711778004134736,0.0,7.27416920315129E10,598450.0876373004
11420,8.727549498422828,0.0,7.543187632373537E10,628327.8132933053
11421,8.742764541983284,0.0,7.812139163791171E10,658197.6778031414
11422,8.757461182096367,0.0,8.081028297297702E10,688060.1362747528
11423,8.771674201823235,0.0,8.349869020870607E10,717917.4257331216
11424,8.785434890565215,0.0,8.618672276309723E10,747769.541218821
11425,8.53589629056628,0.0,4.851784359609482E10,359277.5306768135
11426,8.566899031608395,0.0,5.210798333699159E10,389191.4040110538
11427,8.595835547926574,0.0,5.569815559043376E10,419101.14937386295
11428,8.622962888484048,0.0,5.928818899556084E10,449002.9908577572
11429,8.648492741212525,0.0,6.2877905365316696E10,478898.70761500706
11430,8.672602465034352,0.0,6.646726615583234E10,508790.50840593287
11431,8.689840117924563,0.0,6.915848776570416E10,538680.1015542417
11432,8.70641789946477,0.0,7.18494235728107E10,568567.3993728068
11433,8.722383719269452,0.0,7.453995492322668E10,598450.0876373004
11434,8.737781394098697,0.0,7.723013921544916E10,628327.8132933053
11435,8.752648157789688,0.0,7.99196545296255E10,658197.6778031414
11436,8.767019521419222,0.0,8.260854586469081E10,688060.1362747528
11437,8.780928046496717,0.0,8.529695310041986E10,717917.4257331216
11438,8.794403081133169,0.0,8.798498565481102E10,747769.541218821
11439,8.807470169823507,0.0,9.067251682723271E10,777615.802198696
11440,8.820153077989069,0.0,9.335951631060966E10,807456.2547250853
11441,8.832474403188373,0.0,9.60461435791663E10,837293.3508130083
11442,8.844454325715652,0.0,9.873243947878433E10,867126.7540432129
11443,8.856110449285898,0.0,1.0141822472887662E11,896953.9362676708
11444,8.867459567414514,0.0,1.0410345301878047E11,926774.9303221836
11445,8.878516945347805,0.0,1.0678801777654637E11,956589.036123938
11446,8.889296502990492,0.0,1.0947175857205618E11,986393.88114044
11447,8.899811949429038,0.0,1.121547193178864E11,1016191.0794688221
11448,8.910075731659752,0.0,1.148368698973947E11,1045979.3937170126
11449,7.104642122472693,0.0,1.7974041243871012E9,59913.4678091956
11450,7.280788101908536,0.0,2.6964471264101686E9,89881.5682024688
11451,7.405697414853387,0.0,3.5950204099787693E9,119834.01132582828
11452,7.502560836579468,0.0,4.493294556366202E9,149776.4837082795
11453,7.7067497572022585,0.0,7.190416324853643E9,119834.01132582828
11454,7.803615469971662,0.0,8.987105853422588E9,149776.4837082795
11455,7.882765779986546,0.0,1.0783761019688597E10,179715.4398184331
11456,7.949724921523538,0.0,1.2581414502239368E10,209671.7776066178
11457,8.007719024689278,0.0,1.4378832949652191E10,239627.23271754087
11458,8.058828584623235,0.0,1.6174589032902977E10,269552.26004659437
11459,8.10453774680737,0.0,1.7969767900364014E10,299467.4474273657
11460,8.058904237426544,0.0,1.617740684661294E10,179715.4398184331
11461,8.125864877301813,0.0,1.887424646596166E10,209671.7776066178
11462,8.18385758995584,0.0,2.1570608615520214E10,239627.23271754087
11463,8.234970890754951,0.0,2.4264746384696053E10,269552.26004659437
11464,8.280683256360875,0.0,2.695803127112378E10,299467.4474273657
11465,8.322046385178751,0.0,2.965181947958147E10,329388.7585869465
11466,8.359800554867801,0.0,3.2344881103192318E10,359306.54597192386
11467,8.39452936469626,0.0,3.503760460967507E10,389223.2086397382
11468,8.426687304060355,0.0,3.773048453645136E10,419140.22222144576
11469,8.456628400600176,0.0,4.0423462654243164E10,449054.13283772016
11470,8.25082625909567,0.0,2.5166982223752476E10,239627.23271754087
11471,8.294993638427702,0.0,2.7861119992928314E10,269552.26004659437
11472,8.335068852464753,0.0,3.055440487935604E10,299467.4474273657
11473,8.371763030576735,0.0,3.3248193087813732E10,329388.7585869465
11474,8.405588179292678,0.0,3.5941254711424576E10,359306.54597192386
11475,8.436964340809833,0.0,3.8633978217907326E10,389223.2086397382
11476,8.466227267220397,0.0,4.132685814468362E10,419140.22222144576
11477,8.493643270105116,0.0,4.401983626247542E10,449054.13283772016
11478,8.519429613022062,0.0,4.671268107438645E10,478964.17212071375
11479,8.54376822644034,0.0,4.9405287940184555E10,508871.66970782785
11480,8.559263223769928,0.0,5.11998217833577E10,538775.3794259033
11481,8.574222595984457,0.0,5.299413870307905E10,568675.0041757332
11482,8.588681689781172,0.0,5.4788189338538284E10,598570.0327338414
11483,8.359905093701633,0.0,3.235266777106983E10,299467.4474273657
11484,8.394639064300044,0.0,3.504645597952752E10,329388.7585869465
11485,8.42679126607364,0.0,3.773951760313836E10,359306.54597192386
11486,8.45672270267999,0.0,4.043224110962111E10,389223.2086397382
11487,8.484725184183862,0.0,4.31251210363974E10,419140.22222144576
11488,8.511031895748518,0.0,4.58180991541892E10,449054.13283772016
11489,8.535834526053105,0.0,4.8510943966100235E10,478964.17212071375
11490,8.559294853654107,0.0,5.120355083189834E10,508871.66970782785
11491,8.574254932544756,0.0,5.299808467507148E10,538775.3794259033
11492,8.588715078132214,0.0,5.479240159479283E10,568675.0041757332
11493,8.602707192345795,0.0,5.658645223025207E10,598570.0327338414
11494,8.616261068606923,0.0,5.838030470375423E10,628461.3682273083
11495,8.62940158689929,0.0,6.017372407299664E10,658345.0359127288
11496,8.642153343738856,0.0,6.196674174353717E10,688222.1588863267
11497,8.65453909731668,0.0,6.375943039268221E10,718094.1463273178
11498,8.666579936329551,0.0,6.5551899522280846E10,747962.2223198137
11499,8.678293827165021,0.0,6.7344042852938934E10,777824.0789080538
11500,8.689697803544627,0.0,6.913582884140367E10,807680.3559815891
11501,8.700808309770323,0.0,7.092734320283495E10,837532.3449278557
11502,8.71164033496303,0.0,7.271863690890775E10,867381.0497492886
11503,8.722206864358334,0.0,7.450960664924658E10,897224.3156872716
11504,7.104704227659418,0.0,1.7976611762936516E9,59922.045754154424
11505,7.2808230296906835,0.0,2.696663994948815E9,89888.80291165589
11506,7.405742775098505,0.0,3.5953959148748746E9,119846.53524875017
11507,7.502610778659868,0.0,4.493811297056386E9,149793.71425264984
11508,7.706811340568544,0.0,7.191436006081641E9,119846.53524875017
11509,7.803687952417514,0.0,8.98860590125986E9,149793.71425264984
11510,7.882853673626133,0.0,1.078594368839359E10,179743.2714917291
11511,7.949817377533133,0.0,1.2584093220359673E10,209708.71672518883
11512,8.007808382733405,0.0,1.4381791766909012E10,239667.2157222674
11513,8.058924957742795,0.0,1.6178178694675293E10,269600.72345654335
11514,8.104640208825959,0.0,1.7974007967938133E10,299524.8283899103
11515,8.007824252121353,0.0,1.438231729662585E10,179743.2714917291
11516,8.058986377052335,0.0,1.618046682859193E10,209708.71672518883
11517,8.1047406498755,0.0,1.797816537514127E10,239667.2157222674
11518,8.146101892767161,0.0,1.977455230290755E10,269600.72345654335
11519,8.183853018812389,0.0,2.1570381576170395E10,299524.8283899103
11520,8.218589384222708,0.0,2.3366530461254467E10,329456.0636911238
11521,8.250741282328764,0.0,2.5162058371318916E10,359377.8858948218
11522,8.280671186471555,0.0,2.695728206452101E10,389296.06140291475
11523,8.308672952341881,0.0,2.875265145597865E10,419217.48177653586
11524,8.334980823756567,0.0,3.054821231804929E10,449140.8523988224
11525,8.146143091234329,0.0,1.977642826685506E10,239667.2157222674
